Above,فوق,
Above 120 Days,فوق 120 يومًا,
Academics User,المستخدمين الأكادميين,
Acceptance Criteria Formula,صيغة معايير القبول,
Acceptance Criteria Value,قيمة معايير القبول,
Accepted,مقبول,
Accepted Qty,الكمية المطلوبة,
Accepted Qty in Stock UOM,الكمية المقبولة في UOM المخزون,
Accepted Quantity,كمية مقبولة,
Accepted Warehouse,مستودع مقبول,
Access Key,مفتاح الوصول,
Access Key is required for Service Provider: {0},مفتاح الوصول مطلوب لموفر الخدمة: {0},
According to CEFACT/ICG/2010/IC013 or CEFACT/ICG/2010/IC010,وفقًا لـ CEFACT/ICG/2010/IC013 أو CEFACT/ICG/2010/IC010,
"According to the BOM {0}, the Item '{1}' is missing in the stock entry.",وفقًا لقائمة مكونات الصنف {0}، فإن العنصر '{1}' مفقود في إدخال المخزون.,
Account,حساب,
Account Balance,رصيد حسابك,
Account Category,فئة الحساب,
Account Category Name,اسم فئة الحساب,
Account Closing Balance,الرصيد الختامي للحساب,
Account Currency,عملة الحساب,
Account Currency (From),عملة الحساب (من),
Account Currency (To),عملة الحساب (إلى),
Account Data,بيانات الحساب,
Account Detail Level,مستوى تفاصيل الحساب,
Account Details,تفاصيل الحساب,
Account Head,رئيس الحساب,
Account Manager,إدارة حساب المستخدم,
Account Missing,الحساب مفقود,
Account Name,اسم الحساب,
Account Not Found,الحساب غير موجود,
Account Number,رقم الحساب,
Account Number {0} already used in account {1},رقم الحساب {0} بالفعل مستخدم في الحساب {1},
Account Opening Balance,الرصيد الافتتاحي للحساب,
Account Paid From,حساب مدفوع من,
Account Paid To,حساب مدفوع ل,
Account Pay Only,حساب الدفع فقط,
Account Settings,إعدادات الحساب,
Account Subtype,نوع الحساب الفرعي,
Account Type,نوع الحساب,
Account Value,قيمة الحساب,
"Account balance already in Credit, you are not allowed to set 'Balance Must Be' as 'Debit'","رصيد الحساب بالفعل دائن ، لا يسمح لك لتعيين ' الرصيد يجب ان يكون ' ك ' مدين '\n<br>\nAccount balance already in Credit, you are not allowed to set 'Balance Must Be' as 'Debit'",
"Account balance already in Debit, you are not allowed to set 'Balance Must Be' as 'Credit'",رصيد الحساب رصيد مدين، لا يسمح لك بتغييره 'الرصيد يجب أن يكون دائن',
Account for Change Amount,حساب لتغيير المبلغ,
Account is mandatory,الحساب إلزامي,
Account is mandatory to get payment entries,الحساب إلزامي للحصول على إدخالات الدفع,
Account is not set for the dashboard chart {0},لم يتم تعيين الحساب لمخطط لوحة المعلومات {0},
Account not Found,لم يتم العثور على الحساب,
Account with child nodes cannot be converted to ledger,لا يمكن تحويل الحساب إلى دفتر الأستاذ لأن لديه حسابات فرعية\n<br>\nAccount with child nodes cannot be converted to ledger,
Account with child nodes cannot be set as ledger,الحساب لديه حسابات فرعية لا يمكن إضافته لدفتر الأستاذ.\n<br>\nAccount with child nodes cannot be set as ledger,
Account with existing transaction can not be converted to group.,لا يمكن تحويل حساب جرت عليه أي عملية إلى تصنيف مجموعة,
Account with existing transaction can not be deleted,الحساب لديه معاملات موجودة لا يمكن حذفه\n<br>\nAccount with existing transaction can not be deleted,
Account with existing transaction cannot be converted to ledger,لا يمكن تحويل الحساب مع الحركة الموجودة إلى دفتر الأستاذ\n<br>\nAccount with existing transaction cannot be converted to ledger,
Account {0} added multiple times,تمت إضافة الحساب {0} عدة مرات,
Account {0} cannot be converted to Group as it is already set as {1} for {2}.,لا يمكن تحويل الحساب {0} إلى مجموعة لأنه تم تعيينه بالفعل كـ {1} لـ {2}.,
Account {0} cannot be disabled as it is already set as {1} for {2}.,لا يمكن تعطيل الحساب {0} لأنه تم تعيينه بالفعل كـ {1} لـ {2}.,
Account {0} does not belong to company {1},الحساب {0} لا ينتمي إلى الشركة {1},
Account {0} does not belong to company: {1},الحساب {0} لا يتنمى للشركة {1}\n<br>\nAccount {0} does not belong to company: {1},
Account {0} does not exist,حساب {0} غير موجود,
Account {0} does not exists,الحساب {0} غير موجود,
Account {0} does not exists in the dashboard chart {1},الحساب {0} غير موجود في مخطط لوحة المعلومات {1},
Account {0} does not match with Company {1} in Mode of Account: {2},الحساب {0} لا يتطابق مع الشركة {1} في طريقة الحساب: {2},
Account {0} doesn't belong to Company {1},الحساب {0} لا ينتمي إلى الشركة {1},
Account {0} exists in parent company {1}.,الحساب {0} موجود في الشركة الأم {1}.,
Account {0} is added in the child company {1},تتم إضافة الحساب {0} في الشركة التابعة {1},
Account {0} is disabled.,الحساب {0} معطل.,
Account {0} is frozen,الحساب {0} مجمد\n<br>\nAccount {0} is frozen,
Account {0} is invalid. Account Currency must be {1},الحساب {0} غير صحيح. يجب أن تكون عملة الحساب {1},
Account {0} should be of type Expense,"يجب أن يكون الحساب {0} من النوع ""مصروفات"".",
Account {0}: Parent account {1} can not be a ledger,الحساب {0}: الحساب الرئيسي {1} لا يمكن أن يكون حساب دفتر أستاذ,
Account {0}: Parent account {1} does not belong to company: {2},الحساب {0}: الحساب الرئيسي {1} لا ينتمي إلى الشركة: {2},
Account {0}: Parent account {1} does not exist,الحساب {0}: الحسابه الأب {1} غير موجود,
Account {0}: You can not assign itself as parent account,الحساب {0}: لا يمكنك جعله حساب رئيسي,
Account: <b>{0}</b> is capital Work in progress and can not be updated by Journal Entry,الحساب: <b>{0}</b> عبارة &quot;Capital work&quot; قيد التقدم ولا يمكن تحديثها بواسطة &quot;إدخال دفتر اليومية&quot;,
Account: {0} can only be updated via Stock Transactions,الحساب: {0} لا يمكن تحديثه إلا من خلال معاملات المخزون,
Account: {0} is not permitted under Payment Entry,الحساب: {0} غير مسموح به بموجب إدخال الدفع,
Account: {0} with currency: {1} can not be selected,الحساب: {0} مع العملة: {1} لا يمكن اختياره,
Accounting,المحاسبة,
Accounting Details,تفاصيل المحاسبة,
Accounting Dimension,البعد المحاسبي,
Accounting Dimension <b>{0}</b> is required for 'Balance Sheet' account {1}.,البعد المحاسبي <b>{0}</b> مطلوب لحساب &quot;الميزانية العمومية&quot; {1}.,
Accounting Dimension <b>{0}</b> is required for 'Profit and Loss' account {1}.,البعد المحاسبي <b>{0}</b> مطلوب لحساب &quot;الربح والخسارة&quot; {1}.,
Accounting Dimension Detail,البعد المحاسبي التفاصيل,
Accounting Dimension Filter,تصفية البعد المحاسبي,
Accounting Dimensions,أبعاد المحاسبة,
Accounting Dimensions ,الأبعاد المحاسبية,
Accounting Dimensions Filter,مرشح الأبعاد المحاسبية,
Accounting Entries,القيود المحاسبة,
Accounting Entry for Asset,المدخلات الحسابية للأصول,
Accounting Entry for LCV in Stock Entry {0},الإدخال المحاسبي للمركبات التجارية الخفيفة في إدخال المخزون {0},
Accounting Entry for Landed Cost Voucher for SCR {0},الإدخال المحاسبي لإيصال تكلفة الأراضي لـ SCR {0},
Accounting Entry for Service,القيد المحاسبي للخدمة,
Accounting Entry for Stock,القيود المحاسبية للمخزون,
Accounting Entry for {0},الإدخال المحاسبي لـ {0},
Accounting Entry for {0}: {1} can only be made in currency: {2},المدخل المحاسبي ل {0}: {1} يمكن أن يكون فقط بالعملة {1}.\n<br>\nAccounting Entry for {0}: {1} can only be made in currency: {2},
Accounting Ledger,موازنة دفتر الأستاذ,
Accounting Period,فترة المحاسبة,
Accounting Period overlaps with {0},فترة المحاسبة تتداخل مع {0},
Accounting entries are frozen up to this date. Only users with the specified role can create or modify entries before this date.,يتم تجميد القيود المحاسبية حتى هذا التاريخ. يمكن فقط للمستخدمين الذين لديهم الدور المحدد إنشاء الإدخالات أو تعديلها قبل هذا التاريخ.,
Accounts,الحسابات,
Accounts Closing,إغلاق الحسابات,
Accounts Frozen Till Date,الحسابات المجمدة حتى تاريخ,
Accounts Included in Report,الحسابات المدرجة في التقرير,
Accounts Manager,مدير الحسابات,
Accounts Missing from Report,الحسابات مفقودة من التقرير,
Accounts Payable,الحسابات الدائنة,
Accounts Payable Summary,ملخص الحسابات المستحقة للدفع,
Accounts Receivable,الحسابات المدينة,
Accounts Receivable / Payable Tuning,ضبط حسابات القبض / الدفع,
Accounts Receivable Credit Account,حسابات الائتمان حسابات القبض,
Accounts Receivable Discounted Account,حسابات القبض على حساب مخفضة,
Accounts Receivable Summary,ملخص الحسابات المدينة,
Accounts Receivable Unpaid Account,حسابات القبض غير المدفوعة,
Accounts Receivable/Payable,حسابات القبض/الدفع,
Accounts Settings,إعدادات الحسابات,
Accounts Setup,إعداد الحسابات,
Accounts User,مستخدم الحسابات,
Accounts table cannot be blank.,جدول الحسابات لا يمكن أن يكون فارغا.,
Accounts to Merge,حسابات للدمج,
Accrued Expenses,النفقات المستحقة,
Accumulated Depreciation,إستهلاك متراكم,
Accumulated Depreciation Account,حساب الاستهلاك المتراكم,
Accumulated Depreciation Amount,قيمة الاستهلاك المتراكمة,
Accumulated Depreciation as on,الاستهلاك المتراكم كما في,
Accumulated Monthly,متراكمة شهريا,
Accumulated Monthly Budget for Account {0} against {1} {2} is {3}. It will be collectively ({4}) exceeded by {5},الميزانية الشهرية المتراكمة للحساب {0} مقابل {1} {2} هي {3}. سيتم تجاوزها بشكل جماعي ({4}) بواسطة {5},
Accumulated Monthly Budget for Account {0} against {1}: {2} is {3}. It will be exceeded by {4},الميزانية الشهرية المتراكمة للحساب {0} مقابل {1}: {2} هي {3}. سيتم تجاوزه بمقدار {4},
Accumulated Values,القيم المتراكمة,
Accumulated Values in Group Company,القيم المتراكمة في مجموعة الشركة,
Achieved ({}),حقق ({}),
Acquisition Date,تاريخ شراء المركبة,
Action,فعل,
Action If Quality Inspection Is Not Submitted,الإجراء إذا لم يتم تقديم استقصاء الجودة,
Action If Quality Inspection Is Rejected,الإجراء إذا تم رفض فحص الجودة,
Action If Same Rate is Not Maintained,الإجراء إذا لم يتم الحفاظ على نفس المعدل,
